plate,mjd,fiber
6481,56363,818
6482,56358,225
6482,56358,390
6482,56358,444
6482,56358,548
6482,56358,652
6482,56358,836
6483,56341,442
6483,56341,640
6484,56358,122
6484,56358,276
6484,56358,672
6484,56358,728
6484,56358,820
6484,56358,878
6485,56342,226
6485,56342,246
6485,56342,385
6485,56342,928
6486,56328,60
6486,56328,403
6486,56328,534
6486,56328,536
6486,56328,830
6487,56362,180
6487,56362,406
6488,56364,36
6488,56364,674
6488,56364,784
6489,56329,30
6489,56329,62
6489,56329,506
6489,56329,566
6489,56329,596
6489,56329,732
6489,56329,734
6489,56329,840
6489,56329,850
6489,56329,960
6490,56330,722
6491,56337,828
6491,56337,942
6491,56337,964
6492,56362,12
6492,56362,234
6492,56362,366
6492,56362,375
6492,56362,546
6492,56362,672
6493,56338,600
6494,56363,274
6494,56363,276
6494,56363,606
6494,56363,788
6494,56363,868
6494,56363,944
6495,56339,116
6495,56339,272
6495,56339,807
6495,56339,833
6495,56339,886
6495,56339,932
6496,56363,132
6496,56363,310
6497,56329,20
6497,56329,68
6497,56329,84
6497,56329,122
6497,56329,172
6497,56329,278
6497,56329,350
6497,56329,380
6497,56329,404
6497,56329,524
6497,56329,552
6497,56329,604
6497,56329,832
6497,56329,888
6498,56565,402
6499,56571,84
6499,56571,248
6499,56571,336
6499,56571,402
6500,56541,98
6500,56541,382
6501,56563,6
6501,56563,254
6501,56563,306
6501,56563,316
6502,56544,798
6503,56564,302
6503,56564,571
6504,56540,139
6504,56540,358
6505,56560,340
6506,56564,350
6507,56478,106
6507,56478,229
6507,56478,508
6507,56478,622
6507,56478,740
6507,56478,760
6507,56478,984
6508,56535,86
6508,56535,90
6508,56535,142
6508,56535,167
6508,56535,197
6508,56535,228
6508,56535,476
6508,56535,542
6508,56535,732
6508,56535,917
6509,56486,731
6510,56486,21
6511,56540,304
6511,56540,450
6511,56540,590
6512,56567,215
6513,56543,349
6513,56543,359
6513,56543,444
6513,56543,738
6513,56543,918
6513,56543,926
6513,56543,952
6514,56487,162
6514,56487,246
6514,56487,489
6514,56487,852
6514,56487,974
6515,56536,48
6515,56536,270
6515,56536,460
6516,56571,359
6517,56563,232
6517,56563,336
6517,56563,346
6517,56563,542
6517,56563,860
6517,56563,899
6518,56567,96
6518,56567,112
6518,56567,543
6518,56567,590
6518,56567,796
6518,56567,818
6518,56567,920
6519,56566,234
6519,56566,371
6519,56566,400
6519,56566,546
6519,56566,552
6520,56541,214
6520,56541,340
6520,56541,678
6521,56537,160
6521,56537,387
6521,56537,770
6521,56537,799
6521,56537,806
6526,56543,6
6526,56543,468
6526,56543,566
6529,56535,760
6529,56535,844
6530,56537,38
6530,56537,254
6530,56537,280
6530,56537,646
6530,56537,716
6530,56537,871
6530,56537,942
6581,56540,20
6581,56540,92
6581,56540,414
6582,56274,31
6582,56274,40
6582,56274,116
6582,56274,350
6582,56274,425
6582,56274,558
6582,56274,614
6583,56566,306
6583,56566,840
6583,56566,848
6584,56568,150
6584,56568,212
6585,56479,188
6585,56479,904
6586,56485,579
6586,56485,782
6586,56485,912
6587,56537,40
6587,56537,64
6587,56537,422
6587,56537,628
6587,56537,802
6588,56536,38
6588,56536,342
6588,56536,364
6588,56536,784
6588,56536,812
6588,56536,866
6588,56536,986
6589,56536,132
6589,56536,332
6589,56536,352
6589,56536,366
6589,56536,451
6589,56536,655
6589,56536,906
6589,56536,918
6589,56536,934
6590,56273,970
6591,56535,56
6591,56535,173
6591,56535,192
6591,56535,278
6591,56535,384
6591,56535,754
6591,56535,758
6591,56535,816
6591,56535,948
6592,56535,100
6592,56535,354
6592,56535,364
6592,56535,434
6592,56535,486
6592,56535,620
6594,56272,92
6594,56272,187
6594,56272,486
6594,56272,752
6594,56272,836
6594,56272,971
6595,56569,646
6596,56331,208
6597,56304,17
6597,56304,112
6597,56304,246
6597,56304,720
6597,56304,980
6598,56574,28
6598,56574,266
6598,56574,392
6598,56574,593
6598,56574,659
6598,56574,705
6599,56567,226
6601,56335,94
6601,56335,782
6601,56335,941
6602,56571,790
6602,56571,970
6603,56567,422
6603,56567,554
6604,56337,60
6604,56337,185
6605,56565,14
6605,56565,28
6605,56565,906
6606,56304,776
6606,56596,121
6606,56596,161
6606,56596,458
6606,56596,460
6606,56596,750
6617,56365,27
6617,56365,318
6617,56365,502
6618,56401,177
6618,56401,594
6618,56401,660
6618,56401,763
6618,56401,898
6619,56371,138
6619,56371,188
6619,56371,198
6619,56371,368
6619,56371,428
6619,56371,802
6619,56371,862
6620,56368,78
6620,56368,307
6620,56368,366
6620,56368,472
6620,56368,604
6620,56368,724
6621,56366,40
6621,56366,74
6621,56366,564
6621,56366,602
6621,56366,828
6621,56366,842
6621,56366,844
6621,56366,882
6621,56366,984
6622,56365,310
6622,56365,326
6622,56365,412
6622,56365,448
6622,56365,473
6622,56365,618
6622,56365,934
6622,56365,957
6623,56367,36
6623,56367,37
6623,56367,118
6623,56367,167
6623,56367,253
6623,56367,254
6623,56367,283
6623,56367,571
6623,56367,776
6624,56385,470
6625,56386,196
6625,56386,556
6625,56386,640
6625,56386,778
6625,56386,994
6626,56330,59
6626,56330,344
6626,56330,514
6626,56330,732
6626,56330,744
6626,56330,913
6626,56330,932
6627,56369,22
6627,56369,120
6627,56369,167
6627,56369,368
6627,56369,438
6627,56369,520
6627,56369,791
6627,56369,978
6627,56369,984
6628,56366,53
6628,56366,171
6628,56366,232
6628,56366,256
6628,56366,438
6628,56366,470
6628,56366,692
6628,56366,830
6629,56365,58
6629,56365,146
6629,56365,484
6629,56365,544
6629,56365,652
6629,56365,920
6629,56365,928
6629,56365,938
6630,56358,364
6630,56358,456
6630,56358,458
6630,56358,602
6630,56358,806
6630,56358,890
6631,56364,315
6631,56364,457
6631,56364,646
6632,56366,209
6632,56366,445
6632,56366,824
6632,56366,859
6632,56366,963
6633,56369,186
6633,56369,268
6633,56369,508
6633,56369,962
6635,56370,12
6635,56370,290
6635,56370,334
6635,56370,536
6635,56370,750
6635,56370,808
6635,56370,824
6635,56370,896
6635,56370,928
6636,56367,258
6636,56367,306
6636,56367,510
6636,56367,728
6636,56367,818
6636,56367,826
6636,56367,846
6636,56367,946
6636,56367,992
6637,56370,32
6637,56370,624
6637,56370,994
6638,56370,70
6638,56370,375
6638,56370,414
6638,56370,432
6638,56370,655
6639,56385,292
6639,56385,816
6639,56385,824
6639,56385,860
6640,56385,230
6640,56385,398
6640,56385,532
6640,56385,546
6640,56385,949
6641,56383,6
6641,56383,262
6641,56383,488
6641,56383,526
6641,56383,560
6641,56383,632
6641,56383,688
6641,56383,716
6642,56396,596
6642,56396,646
6642,56396,800
6642,56396,882
6643,56386,40
6643,56386,80
6643,56386,324
6643,56386,364
6643,56386,768
6643,56386,996
6644,56384,14
6644,56384,156
6644,56384,230
6644,56384,250
6644,56384,266
6644,56384,286
6645,56398,28
6645,56398,292
6645,56398,398
6645,56398,764
6646,56389,51
6646,56389,272
6646,56389,460
6646,56389,638
6646,56389,839
6646,56389,872
6646,56389,878
6646,56389,936
6647,56390,70
6647,56390,184
6647,56390,550
6647,56390,778
6647,56390,804
6648,56383,140
6648,56383,290
6648,56383,450
6648,56383,452
6648,56383,509
6648,56383,721
6648,56383,857
6648,56383,944
6649,56364,22
6649,56364,50
6649,56364,128
6649,56364,270
6649,56364,406
6649,56364,484
6649,56364,682
6649,56364,696
6649,56364,906
6656,56624,96
6656,56624,248
6656,56624,533
6656,56624,558
6656,56624,780
6656,56624,782
6656,56624,828
6657,56366,23
6657,56366,130
6657,56366,666
6657,56366,672
6657,56366,841
6658,56606,400
6658,56606,974
6659,56607,148
6659,56607,164
6659,56607,254
6659,56607,375
6659,56607,931
6659,56607,984
6660,56370,64
6660,56370,254
6660,56370,392
6660,56370,550
6660,56370,592
6660,56370,646
6661,56366,188
6661,56366,386
6661,56366,398
6661,56366,636
6662,56364,118
6662,56364,575
6662,56364,700
6662,56364,776
6662,56364,782
6662,56364,850
6662,56364,892
6662,56364,978
6663,56338,48
6663,56338,164
6663,56338,208
6663,56338,290
6663,56338,652
6664,56383,228
6664,56383,274
6664,56383,330
6664,56383,880
6665,56390,126
6665,56390,440
6665,56390,842
6665,56390,952
6666,56371,574
6667,56412,84
6667,56412,837
6668,56605,202
6668,56605,412
6668,56605,422
6668,56605,882
6668,56605,918
6669,56413,686
6670,56389,330
6670,56389,438
6670,56389,593
6670,56389,642
6670,56389,686
6671,56388,4
6671,56388,74
6671,56388,698
6672,56386,258
6672,56386,700
6672,56386,706
6672,56386,943
6672,56386,945
6672,56386,962
6673,56419,14
6673,56419,48
6673,56419,174
6673,56419,284
6673,56419,320
6673,56419,344
6673,56419,415
6673,56419,608
6673,56419,936
6674,56416,90
6674,56416,491
6674,56416,498
6674,56416,563
6674,56416,868
6674,56416,972
6674,56416,986
6675,56415,80
6675,56415,94
6675,56415,553
6675,56415,576
6675,56415,696
6676,56389,331
6676,56389,420
6677,56385,570
6677,56385,612
6678,56401,10
6678,56401,115
6678,56401,282
6678,56401,300
6678,56401,530
6678,56401,612
6678,56401,784
6678,56401,952
6678,56401,988
6679,56401,240
6679,56401,378
6679,56401,398
6679,56401,568
6679,56401,600
6679,56401,640
6679,56401,756
6680,56420,184
6680,56420,590
6681,56419,135
6681,56419,366
6681,56419,691
6681,56419,818
6681,56419,939
6681,56419,976
6682,56390,32
6682,56390,50
6682,56390,214
6682,56390,306
6682,56390,700
6682,56390,766
6682,56390,799
6683,56416,222
6683,56416,272
6683,56416,278
6683,56416,330
6683,56416,692
6684,56412,6
6684,56412,22
6684,56412,229
6684,56412,262
6684,56412,820
6684,56412,822
6684,56412,952
6685,56412,146
6685,56412,200
6685,56412,398
6685,56412,482
6685,56412,512
6685,56412,514
6685,56412,520
6685,56412,576
6685,56412,620
6685,56412,694
6686,56389,268
6686,56389,436
6686,56389,772
6686,56389,868
6687,56602,112
6687,56602,298
6687,56602,336
6687,56602,397
6687,56602,589
6688,56412,110
6688,56412,156
6688,56412,320
6688,56412,550
6688,56412,592
6688,56412,708
6688,56412,854
6689,56396,324
6689,56396,602
6689,56396,732
6689,56396,843
6689,56396,948
6689,56396,970
6690,56416,132
6690,56416,242
6690,56416,408
6690,56416,470
6690,56416,513
6690,56416,566
6690,56416,919
6691,56413,324
6691,56413,752
6692,56390,57
6692,56390,210
6692,56390,250
6692,56390,480
6692,56390,724
6692,56390,820
6692,56390,892
6693,56384,190
6693,56384,404
6694,56386,330
6694,56386,556
6695,56628,70
6695,56628,510
6695,56628,876
6695,56628,970
6695,56628,992
6696,56398,372
6696,56398,392
6696,56398,398
6696,56398,918
6696,56398,987
6697,56419,154
6697,56419,208
6697,56419,600
6697,56419,728
6697,56419,781
6698,56637,222
6698,56637,260
6698,56637,280
6698,56637,433
6698,56637,558
6699,56411,14
6699,56411,52
6699,56411,137
6699,56411,582
6700,56384,16
6700,56384,66
6700,56384,146
6700,56384,656
6700,56384,660
6700,56384,760
6700,56384,926
6700,56384,996
6700,56384,1000
6701,56367,117
6701,56367,444
6701,56367,680
6701,56367,846
6702,56381,362
6702,56381,376
6702,56381,400
6702,56381,718
6703,56636,236
6703,56636,286
6703,56636,494
6703,56636,530
6704,56388,368
6704,56388,628
6704,56388,802
6704,56388,868
6705,56636,456
6705,56636,510
6705,56636,534
6705,56636,778
6705,56636,846
6706,56385,63
6706,56385,238
6706,56385,252
6706,56385,272
6706,56385,290
6706,56385,372
6706,56385,412
6706,56385,656
6706,56385,690
6706,56385,706
6706,56385,719
6706,56385,778
6706,56385,856
6706,56385,938
6706,56385,972
6707,56383,31
6707,56383,122
6707,56383,192
6707,56383,216
6707,56383,270
6707,56383,520
6707,56383,730
6707,56383,890
6708,56452,40
6708,56452,272
6708,56452,442
6709,56429,196
6709,56429,208
6709,56429,538
6709,56429,718
6709,56429,850
6709,56429,884
6709,56429,998
6710,56416,114
6710,56416,125
6710,56416,358
6710,56416,464
6710,56416,510
6710,56416,616
6710,56416,634
6710,56416,688
6710,56416,724
6711,56388,618
6711,56388,702
6712,56421,84
6712,56421,284
6712,56421,444
6712,56421,500
6712,56421,603
6713,56402,158
6713,56402,424
6713,56402,552
6713,56402,782
6713,56402,924
6713,56402,958
6713,56402,970
6713,56402,978
6714,56447,120
6714,56447,154
6714,56447,658
6714,56447,804
6714,56447,874
6714,56447,896
6715,56449,11
6715,56449,335
6715,56449,720
6715,56449,768
6715,56449,970
6716,56401,48
6716,56401,68
6716,56401,98
6716,56401,210
6716,56401,421
6716,56401,932
6717,56397,930
6718,56398,198
6718,56398,264
6718,56398,954
6719,56390,14
6719,56390,62
6719,56390,116
6719,56390,289
6719,56390,384
6719,56390,428
6719,56390,476
6719,56390,517
6719,56390,696
6719,56390,902
6720,56390,206
6720,56390,349
6720,56390,350
6720,56390,764
6720,56390,832
6720,56390,884
6721,56398,112
6721,56398,346
6721,56398,354
6721,56398,478
6721,56398,626
6721,56398,756
6721,56398,848
6721,56398,909
6721,56398,969
6722,56431,322
6722,56431,390
6722,56431,568
6722,56431,794
6722,56431,866
6722,56431,995
6723,56428,422
6723,56428,732
6723,56428,936
6723,56428,967
6724,56416,114
6724,56416,392
6724,56416,448
6724,56416,772
6724,56416,802
6724,56416,958
6725,56390,46
6725,56390,64
6725,56390,394
6725,56390,788
6725,56390,954
6725,56390,988
6726,56394,254
6726,56394,594
6726,56394,680
6726,56394,801
6727,56369,170
6727,56369,258
6727,56369,332
6727,56369,436
6727,56369,476
6727,56369,554
6727,56369,682
6727,56369,714
6728,56426,106
6728,56426,200
6728,56426,526
6728,56426,700
6728,56426,846
6728,56426,970
6729,56419,194
6729,56419,344
6729,56419,462
6729,56419,686
6729,56419,814
6729,56419,828
6729,56419,836
6729,56419,882
6730,56425,201
6730,56425,242
6730,56425,302
6730,56425,394
6730,56425,716
6730,56425,756
6731,56385,76
6731,56385,294
6731,56385,442
6731,56385,732
6732,56370,250
6732,56370,545
6732,56370,598
6732,56370,687
6732,56370,718
6733,56369,88
6733,56369,476
6733,56369,548
6733,56369,640
6733,56369,828
6733,56369,846
6734,56386,146
6734,56386,197
6734,56386,628
6735,56397,318
6735,56397,346
6735,56397,356
6735,56397,502
6735,56397,526
6735,56397,770
6735,56397,812
6735,56397,832
6736,56366,266
6736,56366,406
6736,56366,523
6736,56366,620
6736,56366,687
6736,56366,874
6736,56366,897
6736,56366,928
6736,56366,994
6737,56365,270
6737,56365,290
6737,56365,466
6737,56365,472
6737,56365,536
6738,56424,150
6738,56424,838
6738,56424,870
6738,56424,974
6739,56393,254
6739,56393,404
6739,56393,444
6739,56393,814
6739,56393,858
6740,56401,154
6740,56401,174
6740,56401,202
6740,56401,222
6740,56401,252
6740,56401,296
6740,56401,450
6740,56401,501
6740,56401,664
6740,56401,888
6740,56401,976
6741,56394,272
6741,56394,918
6742,56415,406
6742,56415,530
6742,56415,600
6742,56415,770
6742,56415,820
6742,56415,877
6742,56415,956
6742,56415,973
6743,56385,456
6743,56385,500
6743,56385,560
6743,56385,574
6743,56385,935
6744,56399,2
6744,56399,300
6744,56399,528
6744,56399,626
6744,56399,664
6744,56399,936
6745,56425,2
6745,56425,238
6745,56425,334
6745,56425,499
6745,56425,636
6745,56425,712
6745,56425,726
6745,56425,758
6745,56425,770
6746,56386,192
6746,56386,576
6746,56386,608
6746,56386,678
6746,56386,874
6746,56386,938
6746,56386,984
6747,56388,244
6747,56388,274
6747,56388,622
6748,56371,173
6748,56371,252
6748,56371,350
6748,56371,516
6748,56371,752
6748,56371,838
6748,56371,876
6749,56370,94
6749,56370,134
6749,56370,284
6749,56370,332
6749,56370,360
6749,56370,470
6749,56370,488
6749,56370,798
6750,56367,230
6750,56367,358
6750,56367,612
6750,56367,618
6750,56367,648
6750,56367,803
6750,56367,890
6750,56367,954
6751,56368,948
6752,56366,276
6752,56366,582
6752,56366,626
6752,56366,749
6752,56366,762
6752,56366,851
6752,56366,870
6752,56366,954
6753,56399,254
6753,56399,494
6753,56399,932
6753,56399,1000
6754,56414,75
6754,56414,398
6754,56414,468
6754,56414,754
6754,56414,918
6755,56413,87
6755,56413,180
6755,56413,788
6756,56426,20
6756,56426,148
6756,56426,234
6756,56426,305
6756,56426,441
6756,56426,559
6756,56426,806
6756,56426,970
6757,56416,218
6757,56416,220
6757,56416,230
6757,56416,397
6757,56416,450
6757,56416,574
6758,56415,375
6758,56415,428
6758,56415,914
6759,56416,98
6759,56416,1000
6760,56425,254
6760,56425,360
6760,56425,442
6760,56425,460
6760,56425,745
6760,56425,752
6780,56267,765
6780,56605,302
6781,56274,99
6781,56274,186
6781,56274,434
6781,56599,83
6781,56599,575
6782,56273,405
6782,56572,97
6782,56572,394
6782,56572,547
6782,56576,963
6782,56602,730
6782,56602,941
6783,56284,896
6785,56487,152
6785,56487,442
6786,56448,38
6786,56448,65
6786,56448,500
6786,56448,628
6786,56448,692
6786,56448,699
6786,56448,720
6787,56447,194
6788,56428,510
6788,56428,916
6788,56428,955
6789,56401,270
6789,56401,354
6789,56401,388
6789,56401,446
6789,56401,730
6789,56401,885
6789,56401,975
6790,56430,246
6790,56430,263
6790,56430,274
6790,56430,378
6790,56430,470
6790,56430,497
6790,56430,600
6790,56430,696
6791,56429,22
6791,56429,52
6791,56429,166
6791,56429,392
6791,56429,528
6791,56429,700
6791,56429,702
6791,56429,774
6792,56432,464
6792,56432,827
6792,56432,830
6793,56430,176
6794,56448,188
6795,56425,480
6795,56425,574
6795,56425,764
6796,56453,332
6796,56453,352
6796,56453,610
6796,56453,730
6797,56426,215
6797,56426,322
6798,56485,98
6798,56485,233
6799,56478,506
6800,56399,89
6800,56399,144
6800,56399,530
6800,56399,846
6801,56487,40
6801,56487,50
6801,56487,446
6802,56456,288
6802,56456,628
6803,56402,104
6803,56402,114
6803,56402,120
6803,56402,830
6803,56402,862
6803,56402,916
6804,56447,280
6804,56447,492
6804,56447,848
6805,56442,40
6805,56442,82
6805,56442,164
6805,56442,214
6805,56442,526
6806,56419,280
6806,56419,550
6806,56419,578
6806,56419,584
6806,56419,614
6806,56419,642
6807,56429,182
6807,56429,222
6807,56429,290
6807,56429,582
6807,56429,603
6808,56443,186
6808,56443,266
6808,56443,304
6808,56443,462
6808,56443,742
6808,56443,798
6809,56454,240
6809,56454,610
6809,56454,912
6809,56454,920
6809,56454,966
6810,56447,310
6813,56419,78
6813,56419,94
6813,56419,106
6813,56419,137
6813,56419,168
6813,56419,458
6813,56419,583
6813,56419,840
6813,56419,890
6815,56419,246
6815,56419,718
6816,56444,240
6816,56444,242
6816,56444,418
6816,56444,668
6817,56455,350
6817,56455,784
6817,56455,841
6817,56455,972
6821,56396,674
6821,56396,882
6822,56711,100
6822,56711,176
6822,56711,196
6822,56711,346
6822,56711,514
6822,56711,568
6822,56711,754
6822,56711,784
6823,56687,241
6823,56687,248
6823,56687,510
6823,56687,544
6823,56687,728
6823,56687,852
6825,56717,110
6825,56717,206
6825,56717,380
6825,56717,551
6825,56717,629
6825,56717,640
6825,56717,676
6825,56717,874
6825,56717,936
6826,56449,32
6826,56449,62
6826,56449,166
6826,56449,204
6826,56449,310
6826,56449,403
6826,56449,490
6826,56449,688
6826,56449,784
6826,56449,998
6827,56428,220
6827,56428,708
6827,56428,963
6828,56430,6
6828,56430,280
6828,56430,746
6828,56430,780
6829,56453,138
6829,56453,290
6829,56453,404
6829,56453,550
6829,56453,588
6829,56453,628
6829,56453,732
6829,56453,766
6829,56453,858
6829,56453,878
6830,56429,222
6830,56429,256
6831,56426,4
6831,56426,31
6831,56426,403
6831,56426,526
6831,56426,802
6831,56426,940
6832,56426,379
6832,56426,570
6832,56426,620
6832,56426,639
6832,56426,648
6833,56413,373
6833,56413,442
6833,56413,560
6833,56413,872
6835,56420,388
6835,56420,408
6835,56420,454
6836,56443,6
6836,56443,340
6836,56443,476
6836,56443,642
6836,56443,660
6837,56442,124
6837,56442,350
6837,56442,450
6837,56442,558
6837,56442,726
6838,56429,28
6838,56429,128
6838,56429,228
6838,56429,436
6838,56429,702
6838,56429,750
6838,56429,778
6838,56429,958
6839,56425,660
6840,56685,56
6840,56685,96
6840,56685,282
6840,56685,458
6840,56685,736
6840,56685,746
6840,56685,830
6872,56540,488
