#Table1
specobjid,ra,dec,plate,mjd,fiberid
6540548378505224192,137.0834,32.860439,5809,56353,712
1795846135856785408,146.92164,34.698288,1595,52999,130
6121625645854203904,204.4854,8.2199978,5437,55973,392
3724559437734715392,230.82211,5.8318641,3308,54919,300
2028877194868058112,205.0815,8.5889254,1802,53885,20
3724557788467273728,230.49893,6.2220426,3308,54919,294
2464754952598218752,243.35005,4.462708,2189,54624,582
3730269202959933440,215.99923,8.6840004,3313,54999,592
3295651216733792256,229.7601,7.259839,2927,54621,517
6034888472241610752,166.16555,14.06493,5360,55983,236
8631325830356639744,358.91532,26.043707,7666,57339,644
4206456697441460224,16.712171,-0.59252235,3736,55214,344
4205312655508873216,16.15844,-0.15885481,3735,55209,278
2828417311440922624,179.18218,18.372102,2512,53877,570
7548271676670058496,161.02243,55.679877,6704,56388,868
1504255923021965312,243.83765,38.101627,1336,52759,195
6805075478572933120,241.67203,41.544753,6044,56090,496
5842456621599399936,242.95597,40.421092,5189,56074,589
5850252429841375232,251.43307,33.485818,5196,55831,278
9971200872359632896,153.62858,36.647654,8856,57453,841
8849608294819405824,23.092554,0.99833723,7860,57006,127
1212752298824984576,26.338137,1.0145789,1077,52644,575
5099318968922906624,121.99391,53.337028,4529,55563,430
3706541191337189376,260.063,34.223744,3292,54943,286
2998330896584566784,197.68444,23.768165,2663,54234,216
6753165335552040960,205.46253,22.853059,5998,56087,64
3134628287058307072,209.87116,23.123375,2784,54529,447
4326886207105507328,179.32236,-0.22031565,3843,55278,192
3256267258825041920,181.81162,0.001132,2892,54552,599
3284356757324851200,180.1468,0.536503,2917,54556,388
3613048617495011328,75.171577,-4.752656,3209,54906,130
3312504529286621184,70.313759,-5.328993,2942,54521,389
6978525089152081920,10.319016,17.469977,6198,56211,718
385200733022087168,237.26293,0.32491385,342,51691,520
8211188683455307776,133.24197,51.69481,7293,56741,2
487661475888916480,117.15052,38.953202,433,51873,534
874888313092204544,176.65719,61.672367,777,52320,233
871599948121008128,167.11614,61.571993,774,52286,558
871615891039610880,167.77817,62.233693,774,52286,616
8004289730773491712,171.5236,62.580845,7109,56658,972
2867842500549175296,220.44678,58.282349,2547,53917,638
7605503456338485248,196.58385,49.41569,6755,56413,180
7600069119346450432,211.34718,47.161215,6750,56367,890
7570674226555756544,215.84083,49.583682,6724,56416,448
5300856703880765440,202.82073,39.961482,4708,55704,436
1848851119476860928,210.59272,38.313577,1642,53115,449
1554904107058227200,217.20409,37.058822,1381,53089,132
9967658245995601920,158.33474,35.813143,8853,57459,241
9954134252403531776,180.56461,38.948296,8841,57425,193
1234150999661242368,349.82523,0.298721,1096,52974,599
3151540697337718784,264.07815,44.983172,2799,54368,534
2488412851144779776,250.7591,13.738455,2210,53535,633
3171811572930603008,253.7612,12.47718,2817,54627,551
3149308143138269184,263.51185,8.887584,2797,54616,604
2610003462351513600,302.72753,-10.469588,2318,54628,609
3175060354443012096,263.99566,43.136705,2820,54599,82
3151468129570285568,262.04449,43.694174,2799,54368,270
4964197241575153664,348.26092,4.7301251,4409,55883,380
8642673065065422848,15.598984,26.529514,7676,57329,965
714981386326403072,312.07437,-6.1791209,635,52145,127
2151626663094413312,345.23562,-9.573809,1911,53295,116
2157313061919156224,310.43374,-5.563285,1916,53269,323
2595334874135029760,320.54019,-6.792045,2305,54414,493
2158508510768293888,312.07215,-5.334403,1917,53557,576
2595320580483868672,320.48499,-6.348607,2305,54414,441
2599817583494457344,332.32032,-7.320332,2309,54441,417
8852047286118621184,1.90849100000003,0.66758713,7862,56984,808
3262986649511946240,192.44648,50.367274,2898,54567,468
3301172963692275712,217.04998,44.577712,2932,54595,125
5500220702505017344,233.12615,6.7889478,4885,55735,726
2052617575073867776,242.24373,5.5658708,1823,53886,371
2448921160323196928,240.17973,6.323912,2175,54612,323
1946748898500438016,240.53613,6.2831466,1729,53858,247
1946740927041136640,241.05111,6.1773956,1729,53858,218
3713239690732740608,244.57837,5.5641926,3298,54924,79
6144229955704168448,214.08444,9.6815913,5457,55976,706
5491233843745628160,238.31515,7.0415117,4877,55707,800
5474247488239017984,211.77422,5.7163578,4862,55685,444
2452222994026620928,242.82651,3.132047,2178,54629,47
1974835640218445824,174.07478,14.303423,1754,53385,26
1300483979815708672,34.434576,-0.981353,1155,52581,253
1300419383507576832,36.079509,-0.882346,1155,52581,18
432355215505647616,354.64817,-0.51613465,384,51821,35
8831745628511903744,26.748442,-0.56614801,7844,56982,679
893009914824255488,229.69869,55.198401,793,52370,623
2787733181334395904,200.05664,16.388672,2476,53826,18
2933019360333162496,200.46697,16.766099,2605,54484,182
8848699553089560576,18.264994,2.5985025,7859,57282,917
8840817973914476544,1.54151999999999,2.9661353,7852,56987,916
8812571250201174016,35.243275,2.658873,7827,57278,555
2133738982410840064,356.33471,15.593955,1895,53242,577
3500438559498805248,17.0881,-10.7019,3109,54833,57
3224621388606236672,19.070606,-9.729974,2864,54467,160
3500520747992981504,15.5188,-9.4574099,3109,54833,356
3633388757488607232,116.97971,27.862524,3227,54877,399
7512198349396615168,182.14356,49.016294,6672,56386,706
7598735411792289792,208.10076,46.737063,6749,56370,134
6819669846315212800,218.44045,43.708358,6057,56099,342
1055027906633295872,137.12297,38.124364,937,52707,217
1608935756053637120,157.85544,43.001906,1429,52990,90
1628129382293858304,177.37518,46.533388,1446,53080,284
4464275133201096704,186.37477,36.514707,3965,55302,298
9981228692829872128,182.75697,36.888775,8865,57426,458
4468823812889092096,188.27415,37.020233,3969,55307,462
2285609580064958464,168.69764,37.093538,2030,53499,119
2562577387309000704,129.20948,15.890675,2276,53712,106
9221375998452277248,153.53998,59.115665,8190,57448,930
8190957400531902464,138.60684,54.053065,7275,57093,129
9325915633433419776,138.63955,43.777161,8283,57064,315
1131666890679150592,147.39796,48.568113,1005,52703,500
6803917692929548288,239.71863,42.817798,6043,56096,380
2538991486037498880,248.27119,36.001311,2255,53565,317
1512088294622521344,254.25432,30.444514,1343,52790,17
1543698979563268096,185.08723,46.165156,1371,52821,328
3215675761935542272,165.6954,38.998867,2856,54463,384
2218175430526003200,178.06711,40.40828,1970,53386,555
3648065038796824576,201.73172,39.232182,3240,54883,543
3732473722817323008,223.36893,33.985437,3315,54942,420
784898507461912576,23.153504,0.92127408,697,52226,532
5634019722330611712,263.70422,26.038581,5004,55711,60
3705503527171366912,254.74381,42.308753,3291,54939,607
5611522067105030144,258.68666,38.831826,4984,55827,134
7104477173864439808,249.64199,52.393237,6310,56455,177
7230712926352416768,175.31966,23.915405,6422,56328,668
3256143838644824064,181.38347,-0.288502,2892,54552,150
4539696133828485120,215.53819,-3.1172292,4032,55333,246
7933152426458062848,20.013813,-5.3847874,7046,56568,224
7936508685735403520,25.342195,-5.3093918,7049,56570,146
8873231581650591744,38.595366,-4.7890711,7881,57282,52
2462376977886111744,242.7646,50.95319,2187,54270,123
2462495175386097664,243.26893,52.493691,2187,54270,553
7647340423849943040,238.59336,56.467618,6792,56432,830
3595016900402323456,150.88126,44.318374,3193,54830,67
2340861686614957056,114.45705,21.745638,2079,53379,421
3672707018537410560,156.81676,37.953182,3262,54884,78
5151047418049961984,145.31523,35.014745,4575,55590,201
2053741269330454528,211.12239,7.9294397,1824,53491,363
3730185914954129408,214.21248,7.6102551,3313,54999,289
3296669639261579264,205.25473,8.554545,2928,54614,126
2034586413860677632,208.84966,8.9459476,1807,54175,310
3730168322768084992,214.445,8.3129256,3313,54999,225
3267458089464391680,228.0254,7.537142,2902,54629,351
1968122842272786432,159.16755,12.990763,1748,53112,181
6029250177050583040,163.94989,13.457007,5355,56009,204
5981994815952232448,142.86082,11.535243,5313,55973,322
3715548939861204992,162.62679,14.606317,3300,54914,288
4329343066592747520,183.24046,0.32312794,3845,55323,938
3259612798082115584,189.10885,0.352552,2895,54567,482
4545500460711124992,210.86571,0.35546505,4037,55631,882
4511570076533497856,197.64247,0.70156535,4007,55327,324
684571092651632640,221.99147,59.02255,608,52081,87
686907279563319296,223.4219,58.66832,610,52056,394
7701383623623024640,191.80627,61.78276,6840,56685,830
8008581950179614720,174.32924,62.433908,7113,56711,203
886209984323414016,209.08093,60.704545,787,52320,461
888459860360849408,215.70661,59.143429,789,52342,454
888484599372474368,216.70458,59.407384,789,52342,544
8313748653756882944,152.00115,45.309168,7384,56715,377
3286662432889530368,183.12538,50.352102,2919,54537,584
7512075204094304256,182.32846,47.161218,6672,56386,258
3700979861490343936,155.2863,44.090744,3287,54941,534
3620997536841572352,169.45999,47.316284,3216,54908,376
9241450606572314624,203.94505,52.215343,8208,57430,233
9991363991014711296,171.11906,36.713726,8874,57426,466
2201310297484978176,155.63489,34.415639,1955,53442,640
2252987344846088192,183.20357,37.946427,2001,53493,224
2777607784626153472,182.9718,39.024426,2467,54176,46
2864405976402913280,285.77222,38.983302,2544,53884,424
3148066519850706944,252.58855,12.189674,2796,54629,183
3175186248524392448,263.74157,44.92448,2820,54599,540
2609885539729434624,301.63155,-11.859375,2318,54628,180
3173975411646294016,278.79797,40.964464,2819,54617,231
3150283956033710080,280.285,40.47001,2798,54397,58
2612148060200921088,320.2389,-8.195921,2320,54653,219
1325263952325666816,324.28068,-8.6426769,1177,52824,290
716149068195194880,313.2603,-6.7019897,636,52176,279
808420359379380224,333.01654,-9.0249472,718,52206,88
2612197538224171008,319.60095,-7.105328,2320,54653,399
2612216779677657088,319.9452,-6.778655,2320,54653,469
2599806588378179584,331.86159,-7.736271,2309,54441,377
811920380137596928,338.10001,-7.7428521,721,52228,533
737489489143818240,10.343717,-11.075693,655,52162,91
1678816592047138816,3.010382,1.14548,1491,52996,363
776973503114012672,8.9960634,1.1615154,690,52261,373
2755137345769465856,214.75103,55.159425,2447,54498,219
2461351134493698048,241.35013,5.583408,2186,54327,487
3713235842442043392,244.59019,5.2989372,3298,54924,65
5500244891760828416,233.5762,7.1968819,4885,55735,814
6109307817323110400,198.86841,10.753691,5426,55987,636
6161125601132388352,220.98586,8.9975581,5472,55976,732
6165537941462425600,222.59649,8.834482,5476,55986,400
1941118574349281280,234.93786,7.346179,1724,53859,244
665579777071015936,230.13998,4.4143713,591,52022,629
2464611191452887040,243.04751,2.973935,2189,54624,59
6058702795023818752,177.26529,14.008535,5381,56009,856
3664876296741167104,189.62177,13.995461,3255,54885,262
1983889294342776832,177.23106,14.670262,1762,53415,195
3537646855972298752,353.10276,-0.50000721,3142,54735,252
2854301477093009408,259.77631,-12.156082,2535,54632,528
6111399638899597312,201.91504,15.749586,5428,56029,54
4819091387147329536,356.63713,2.998958,4280,55503,872
2206924676167474176,323.33361,12.033693,1960,53289,585
6909651406900142080,354.80561,15.477404,6137,56270,13
844513753193015296,359.07594,15.647447,750,52235,323
6949057628744949760,1.92964319999999,15.755847,6172,56269,12
2209144590680824832,322.40082,12.225221,1962,53321,469
2153899903821047808,5.515259,-10.168808,1913,53321,194
1194716734666336256,120.79192,31.639347,1061,52641,498
4239152879649136640,129.24464,38.75969,3765,55508,508
8236020053117476864,141.36887,45.788401,7315,56685,226
5227596797937950720,138.34453,38.021357,4643,55946,158
3748234397837533184,173.27981,48.4449,3329,54970,413
3291020897418242048,193.9242,48.766922,2923,54563,56
1478430869306763264,179.97087,58.291732,1313,52790,452
8336397219922944000,179.12994,46.530539,7404,56776,852
5135262554646355968,153.93056,42.626876,4561,55614,120
2768734731964016640,238.50043,27.787215,2459,54544,534
1557149585133037568,222.7778,35.529571,1383,53116,109
5214234427605884928,163.93354,35.157221,4631,55617,698
5239067997314719744,177.38134,37.519245,4653,55622,930
5071301213758136320,124.96766,14.336989,4504,55571,902
2570504041796757504,133.67145,18.236751,2283,53729,271
2580671500428273664,143.60102,21.864459,2292,53713,396
5512617420844408832,244.10331,7.9276449,4896,55712,769
3099721811584116736,229.79998,12.662928,2753,54234,434
1059475431201204224,147.92215,42.710319,941,52709,13
3253996766357383168,116.22827,18.779775,2890,54495,531
3296694928029018112,205.05459,8.250159,2928,54614,218
3268530937129887744,205.55957,9.103336,2903,54581,158
2051412498350893056,239.64029,5.4910773,1822,53172,83
2024501412896991232,199.31187,9.7732948,1798,53851,485
1965985115951622144,155.72294,13.471828,1746,53062,596
1969284755295856640,160.75305,13.265127,1749,53357,312
2621102467378604032,18.116357,-0.076443,2328,53728,27
6632755067526029312,174.22722,16.822456,5891,56034,286
2921885151187200000,182.43202,17.496819,2595,54207,636
7432324051463282688,27.422038,32.468894,6601,56335,941
625017697704372224,143.21157,56.251755,555,52266,521
1131557764150093824,148.24135,48.117943,1005,52703,103
1132772724582672384,149.31638,50.236203,1006,52708,427
3546682643720544256,168.2695,39.370405,3150,54806,356
783714608031492096,19.876372,0.89165365,696,52209,321
4761636956760154112,21.904928,0.94500312,4229,55501,750
4126444687086034944,116.40263,47.304597,3665,55247,78
3875383022203281408,246.34733,51.697176,3442,54983,129
7113447809844486144,251.21448,46.710166,6318,56186,44
2457915972019841024,265.48991,25.232493,2183,53536,278
6825284502308233216,257.19866,42.683579,6062,56091,288
3706496661116264448,261.31133,33.874601,3292,54943,124
2987167280082741248,203.40192,22.671515,2653,54230,563
3117759029875599360,207.85735,22.080626,2769,54527,517
7223822286712709120,176.84668,24.126608,6416,56312,176
2811413093886748672,171.61509,24.151049,2497,54154,149
6732929927765532672,187.81758,25.084563,5980,56338,176
2998366355834562560,196.93509,24.667626,2663,54234,345
3718914820435714048,199.10161,24.367311,3303,54950,245
2881342858952992768,163.10584,0.14754,2559,54208,600
317651410982299648,174.06205,0.8519236,282,51658,537
7939884185912582144,29.726027,-5.388194,7052,56539,138
2880161432568096768,184.97013,0.373304,2558,54140,398
2316150444990162944,124.96682,0.76281,2057,53816,634
540433637921810432,147.71765,0.80964197,480,51989,6
4329354886342746112,183.78435,0.75486203,3845,55323,981
4534010564167311360,216.8322,0.82394529,4027,55629,42
684627992378370048,220.64701,59.084936,608,52081,294
689110701251258368,228.26003,56.128407,612,52079,218
9226839470774394880,142.37831,56.862675,8195,57391,326
680088933467449344,205.39293,62.922951,604,52079,165
9468979145633406976,237.14604,51.915987,8410,57481,585
2456770836850305024,261.08296,26.325002,2182,53905,208
492084536339884032,119.76457,41.561981,437,51876,241
7977118598874243072,149.28903,57.28409,7085,56625,428
629542188891531264,157.17277,59.288443,559,52316,597
891815844911278080,223.74897,56.635335,792,52353,375
876079670934661120,180.71416,63.073936,778,54525,471
880570864062457856,192.78892,62.956659,782,52320,426
7979464956889243648,153.50298,59.825954,7087,56637,772
2713555183501076480,163.7121,48.333814,2410,54087,496
3291100886889162752,190.76802,50.157946,2923,54563,347
2890294532383991808,157.15772,44.899106,2567,54179,398
5292927850738851840,183.86462,37.502536,4701,55709,263
5293034778244653056,183.36544,38.40892,4701,55709,652
2292430399558674432,171.66718,38.200246,2036,53446,357
4469936523421130752,188.62624,38.922477,3970,55591,414
4070129899880292352,38.454761,-0.050540468,3615,55208,6
4738055730459811840,347.69145,0.30247097,4208,55476,978
9868756073015386112,352.93121,0.31512107,8765,57307,885
869257714969110528,156.97084,61.905632,772,52375,229
3175070799803475968,263.88053,43.977737,2820,54599,120
3151467304936564736,261.92876,43.795318,2799,54368,267
3173955620436994048,279.5517,41.143361,2819,54617,159
4961971005423591424,352.81936,5.2510923,4407,55884,473
