,Su,Sg,Sr,Si,Sz,Pg,Pr,Pi,Pz,Py,SMu,SMv,SMg,SMr,SMi,SMz,VRu,VRg,VRr,VRi,VRz,VRy,DEu,DEg,DEr,DEi,DEz,DEy,a_fwhm,a_height,b_fwhm,b_height,g_fwhm,g_height,d_fwhm,d_height,is_mpms
41,-31.646299507879977,-33.513103630147626,-34.44869373402061,-34.8125265819697,-35.00741309901928,-33.65846863866972,-34.46094641167664,-34.82107878601305,-34.983148287310556,-35.05758592281997,-31.44443783949974,-32.02372675631882,-33.864100537606475,-34.44018615184453,-34.86230962605114,-35.023625848959696,-31.826942938677803,-33.60416664313045,-34.46721469559728,-34.82055781128807,-34.984265075256936,-35.062792828385504,-32.00164647767983,-33.62415893798902,-34.53894801657878,-34.87005952479409,-35.026663315550486,-35.07131526201924,54.59704859388569,2.7946137184772255e-11,138.23134691599358,1.5586821324177896e-13,34.441241093726454,0.0,85.09283040263533,0.0005704171949521703,0
42,-31.635517045363,-33.54924573265052,-34.49402449227192,-34.850325992403256,-35.036323408102554,-33.697437167978556,-34.50593255714906,-34.85859382978893,-35.01428913358993,-35.08193857748361,-31.428207137221833,-32.02194853004052,-33.906020562914755,-34.48502466683898,-34.89839009773919,-35.051043755001146,-31.82079448640945,-33.642181075627796,-34.51214480119356,-34.858092586113415,-35.01534092333302,-35.086097938146,-31.999287119638,-33.66255975300539,-34.58297041549986,-34.90583700230626,-35.05440171520564,-35.09318388988311,57.08066490236165,6.827508675608695e-17,138.8189770598017,5.960870849664535e-13,4.221297161470028,0.0,86.31266980127708,0.0007832412407810318,0
43,-31.637554220610912,-33.58964614245404,-34.54377784791922,-34.89139756770301,-35.06660563209805,-33.74059247166298,-34.5553045123888,-34.89932534990659,-35.047472650231555,-35.1062428923347,-31.426510225790857,-32.03030715401708,-33.9521835443131,-34.53421644539932,-34.93742693847236,-35.079370867865165,-31.826078347137944,-33.68446684831718,-34.56145677199868,-34.89884672377472,-35.0484445731867,-35.1089491802115,-32.00720461757547,-33.70517460847792,-34.631283016736774,-34.944521829837214,-35.08321874757141,-35.11404528683754,59.526809870670206,3.1997214993529197e-16,138.9978292003116,8.774650110142839e-13,26.87501943315979,0.0,86.71328684025077,0.0009766080792160115,0
44,-31.642242948411,-33.62961236644712,-34.5949519683689,-34.93290668154688,-35.09519053851673,-33.78350432889414,-34.60606702694181,-34.94043364013119,-35.07979555160071,-35.127036250298076,-31.428147241328695,-32.040215816421664,-33.99858630230846,-34.584726018706704,-34.976564715863496,-35.10542295744997,-31.833446554499584,-33.72651878979657,-34.6121648956335,-34.939979289411134,-35.08067031441688,-35.12776733590583,-32.01673350653206,-33.747520533257926,-34.68098763203549,-34.9832613062673,-35.10996942445129,-35.13014514631793,63.02707999877234,0.0,138.72212364812356,5.265522492085626e-13,54.69459920093054,3.179734713044607e-05,86.8670383760642,0.0011792140414536906,0
45,-31.773799200642415,-33.55052589371452,-34.45714925610389,-34.81932654354077,-35.0156685645634,-33.68980927522013,-34.46938058664324,-34.82790081140476,-34.99066897926254,-35.06734058103906,-31.580925759671054,-32.13559948683567,-33.88773597596655,-34.44908109124974,-34.86924479632723,-35.032384953735416,-31.94646795929681,-33.63746517250544,-34.47556910667251,-34.82737895446118,-34.99179946489575,-35.073024444156985,-32.11457968938123,-33.65674809301015,-34.54657788243842,-34.877020825543354,-35.0351780719114,-35.08216684960174,48.171159723274535,5.4972776178959387e-11,137.08761635204343,4.235504646338164e-15,29.19932817243617,2.615714393914813e-12,70.74521732505012,0.00017503295096871335,0
46,-31.744851327952034,-33.57241110470086,-34.48999575884383,-34.84692579219013,-35.037220298762314,-33.714815119639084,-34.50196951489716,-34.85530260774949,-35.01360585299582,-35.08607614524021,-31.546964726774398,-32.11544414850061,-33.91605844136833,-34.48151634073939,-34.89564113847128,-35.05301770628401,-31.921997974280746,-33.66137513875131,-34.508122888589774,-34.85479520077048,-35.01469235076055,-35.091169913121895,-32.09382190874774,-33.68110848747793,-34.57852003475799,-34.90320111276795,-35.05595220272545,-35.099492465443475,52.38791395714341,1.1713094288872978e-11,138.2586564414524,1.8358565445594753e-13,32.4041671723264,1.5966494062176093e-16,83.69712254872117,0.00039489106099463596,0
47,-31.72858712467513,-33.605032177072275,-34.53240447813891,-34.88239022533256,-35.064473088311274,-33.75036082038166,-34.54405653346083,-34.89050383781941,-35.04287597841487,-35.10920159542485,-31.525106290467246,-32.108521763677004,-33.95467973623407,-34.523451496565364,-34.92951017719007,-35.07892205297384,-31.91052864822722,-33.695918831367585,-34.55015980985979,-34.890014913753014,-35.043902443539324,-35.113368179803906,-32.086296775527835,-33.71606022056126,-34.61973095531722,-34.93678747683636,-35.08212388993268,-35.120413886830065,55.4509335656592,6.517252887508779e-11,139.02033802657644,8.955187489275149e-13,34.95639886145355,7.618726930580948e-14,86.00472956780746,0.0006066490191016261,0
48,-31.726318945759452,-33.64256164561925,-34.57970184224064,-34.92162567789696,-35.09365156674757,-33.79070452658047,-34.59099548706361,-34.92942264353006,-35.07470261564302,-35.13291992050962,-31.518910179383223,-32.112913099070695,-33.998107994803206,-34.57021006599697,-34.966842054350124,-35.10631826948007,-31.911674987968905,-33.735359768874346,-34.59704427678749,-34.92895518293568,-35.07565471098003,-35.135786735240885,-32.09022863332389,-33.75584700084805,-34.66569541986909,-34.9737870613248,-35.10993984266641,-35.14104751155568,57.93102381284905,0.0,139.3307105910356,1.5751802670050321e-12,0.7355281735094925,1.6337679625856467e-11,86.53438598038159,0.0008019874661178178,0
49,-31.727220747488847,-33.680614516035746,-34.62925234274874,-34.962069606478636,-35.121932867009605,-33.83176821630943,-34.640152949507254,-34.96948941213145,-35.106421001808336,-35.15403937306671,-31.516516366175736,-32.11945646976079,-34.042715199462464,-34.61911979689263,-35.00504292143646,-35.13227322950157,-31.915468847740467,-33.77552363633818,-34.64615094181333,-34.96904540307767,-35.10728175758072,-35.155124450362166,-32.09636750373738,-33.7963270768535,-34.71385767049511,-35.01160700489772,-35.136505200997625,-35.15793068861968,60.81817969840723,0.0,139.18349862874052,1.2583771864889586e-12,29.662053152635522,0.0,86.7826514127218,0.0010083283145786359,0
50,-31.874437788013303,-33.61282907402446,-34.501227268653324,-34.85593591733954,-35.04709968179457,-33.74917045093606,-34.5131586124753,-34.864315382134215,-35.02290587554754,-35.097141214520775,-31.685360646781493,-32.229625563785845,-33.94271433816636,-34.49317236591764,-34.904671673208696,-35.063296217874026,-32.043741807180496,-33.69770294070024,-34.519226215693244,-34.86380828851344,-35.02400190721463,-35.10263318950659,-32.209044177026435,-33.71671627877279,-34.588816814973306,-34.9122385283747,-35.06601617641555,-35.111469890347806,45.22850856369093,4.5664863010144294e-11,136.889701152757,2.9011232861561847e-13,27.063293712458606,1.899804587115446e-13,4.664355743026876,0.00023749698762077595,0
51,-31.843431282843994,-33.63178437856044,-34.53130385600072,-34.88132716132316,-35.067028668362376,-33.771218783123494,-34.54300073834224,-34.88952850227032,-35.0440640700875,-35.1145665048587,-31.649506740416108,-32.20718721654072,-33.96807504177789,-34.522858551900974,-34.92897469106797,-35.08241053017235,-32.017087391836085,-33.7186543902923,-34.54903902648621,-34.889034621418055,-35.045120285763275,-35.11954712772754,-32.1860192977051,-33.73812014546427,-34.61809900945633,-34.93634500867224,-35.08524180862458,-35.12766970500445,50.37866720605055,1.873071013045206e-12,138.23755374446554,1.8787000490947265e-13,30.35923531096991,4.958139804691933e-16,79.61589053047449,0.00022798425718928992,0
52,-31.821683075260992,-33.6608789094057,-34.570789924157566,-34.91445612724551,-35.092623376001434,-33.80333742997522,-34.582187824102476,-34.92241544863509,-35.071463295670725,-35.13646464494994,-31.62201967339832,-32.19511785569381,-34.00339401191347,-34.56188924870796,-34.960631857393466,-35.10680074923921,-32.000293941769925,-33.74972186381865,-34.588181961981974,-34.921938811444576,-35.072464441046414,-35.14063846115197,-32.17332607796652,-33.76961794785974,-34.656497620411045,-34.9677397645722,-35.1098464044544,-35.14764392464879,54.01272943589474,0.0,139.17647118674057,1.2006215811769978e-12,33.05523331965069,1.8495073178838888e-11,85.33556374578862,0.00043643287840724315,0
53,-31.815106836616494,-33.69553393721074,-34.61563081636312,-34.951854992359415,-35.1206978336693,-33.840866891428234,-34.62669312516981,-34.9595210945774,-35.10193289486196,-35.159597241611905,-31.61132281869113,-32.195539680810484,-34.04408528130981,-34.60621371823556,-34.996258370273935,-35.13326594863681,-31.997299540309555,-33.786314518860365,-34.63263827417527,-34.95906477505099,-35.102865164894986,-35.1626247107333,-32.1732702610699,-33.806573591456576,-34.70011322169437,-35.003053656583816,-35.1366610521459,-35.16805014743029,56.5938899488468,2.1638385341296778e-10,139.6237199181797,2.5017009086110962e-12,35.55064962966544,3.977032239452405e-13,86.23034728274204,0.0006328351209601653,0
54,-31.81221860119984,-33.73166927413689,-34.66355744979236,-34.99123334562924,-35.1486757874652,-33.8800793509572,-34.674245184416534,-34.99854596798009,-35.133046638356376,-35.18104374578606,-31.60489644720949,-32.19871508740685,-34.08689484109109,-34.65352313460634,-35.033521998841096,-35.15912450919528,-31.997515314120456,-33.824586314779694,-34.680143123202356,-34.998112283111915,-35.133893387658304,-35.182483255050116,-32.176016743425905,-33.84518425105113,-34.74673263181971,-35.03995369994311,-35.16304116629021,-35.18571769283865,59.04166139653085,6.516105392058873e-17,139.61594282928172,2.537202728806827e-12,8.266217233198967,0.0,86.65704489814438,0.0008421332563652668,0
55,-31.975102436388628,-33.67519722772741,-34.54531207467583,-34.892547953926815,-35.078532563667274,-33.80858818461444,-34.55694567269606,-34.90073250974889,-35.05514360140756,-35.12694220332052,-31.789809373966953,-32.32367589179866,-33.99775135026624,-34.53727684291098,-34.94010104949601,-35.09420909365304,-32.14104786818576,-33.758010716757276,-34.56289217908507,-34.900240128309264,-35.05620519033321,-35.13224230682589,-32.30352945068347,-33.776745974360274,-34.631063655928045,-34.947459056939074,-35.09685538126243,-35.14077309351759,42.423278246998436,7.284622605309777e-14,136.64817293998638,2.797680667219582e-13,21.854815526177283,4.1487986889450167e-13,8.004884243363163,1.087024233507273e-14,0
56,-31.942039377598086,-33.69122406211773,-34.572618033264895,-34.915730689700176,-35.09683820784833,-33.827680163708735,-34.584040095976974,-34.9237564702836,-35.07452293866086,-35.14305700168518,-31.752063867554316,-32.29895596607305,-34.020150787381894,-34.56421281676452,-34.962310284426025,-35.111804320751055,-32.11221126328054,-33.77600506263491,-34.58996312286477,-34.92327607393586,-35.07554888037129,-35.14792447222957,-32.27823874476826,-33.79519454067729,-34.65768495181522,-34.969491213562186,-35.11453213341737,-35.15584698070609,48.547777331930945,0.0,138.16696005990494,1.7119063108991466e-13,28.36519092736093,3.117449030880347e-14,61.189946679866495,7.438490304941157e-05,0
57,-31.914804906119155,-33.71678645220551,-34.609180837506486,-34.94652369833523,-35.12077427135848,-33.8563674630198,-34.62032644172059,-34.954328662680226,-35.10005108542472,-35.16372772606651,-31.718947275883586,-32.28173681338781,-34.052163792502974,-34.60033795202479,-34.99175513869734,-35.13467984393531,-32.090090435031456,-33.80359074983823,-34.626211269833405,-34.95386427963233,-35.10102691594304,-35.16790878220128,-32.2603751146184,-33.8232334799806,-34.69327042048216,-34.99869386618646,-35.13756925889368,-35.174874003354006,52.73586105182648,3.3801950506438703e-11,139.28495587600398,1.458601757169729e-12,31.125948943040218,3.409406257182407e-14,83.31816791107633,0.0002736559540903206,0
58,-31.903917900378417,-33.74856348679363,-34.65156477696729,-34.982085511159795,-35.14774443302045,-33.89107999111048,-34.6623974383475,-34.98962070326982,-35.129163487944204,-35.186274856018116,-31.7037481349709,-32.27818690514663,-34.09011577903411,-34.64222742897737,-35.02567588639059,-35.16021390549997,-32.082952061511136,-33.837331622089685,-34.6682387754452,-34.98917550034315,-35.130075935001344,-35.189463107132376,-32.25632957502681,-33.857354874784136,-34.734536430808916,-35.03232161596964,-35.16338237604232,-35.19505319478406,55.47122734068389,0.0,139.88391124481635,1.4757936424161336e-15,33.7243017703644,8.749459579908331e-14,85.6320882126362,0.00046937202366759904,0
59,-31.897236515222303,-33.78277704671947,-34.697867296067,-35.02039789898156,-35.17541930125786,-33.92843810819875,-34.708343743011746,-35.027603307741934,-35.15967246128678,-35.20804937108912,-31.693287477379414,-32.27799167394362,-34.13112556935978,-34.68793605821468,-35.06200194808205,-35.18597679878369,-32.07958599979408,-33.87370728495185,-34.71414145078478,-35.0271799295809,-35.16050520469946,-35.209843752831055,-32.2556812853024,-33.894092489965104,-34.779612524113716,-35.068301391535,-35.189577320433024,-35.213506160807306,57.62543209851183,0.0,140.02564570613643,1.6145609711755067e-15,36.298883771487525,0.0,86.45250488109049,0.0006806992277528034,0
60,-32.07579314722839,-33.73763094328945,-34.58940368180815,-34.929162653780345,-35.10996720971746,-33.868062992751774,-34.600741782013046,-34.937152195248004,-35.08738215692753,-35.156743547379506,-31.894271929085598,-32.41775047358347,-34.05284744229749,-34.581394555287595,-34.975532926032464,-35.12512358084455,-32.23838620281471,-33.818389140347115,-34.60656701118434,-34.936674474841695,-35.08840931437808,-35.161851796124274,-32.398035600242636,-33.836837788068664,-34.67331841776326,-34.982682412717246,-35.12769568661185,-35.170076459103285,4.987642092269813,0.01767962050789028,136.3639807907033,2.554172577126002e-13,19.419516329780464,2.871387078918434e-15,7.641979077240121,4.7800527530608335e-15,0
61,-32.04067561669824,-33.750730769459594,-34.61393829838974,-34.95013637764807,-35.12664891724777,-33.88419979962234,-34.62508760172916,-34.95798651249308,-35.10498245879076,-35.171547635729354,-31.854636095156646,-32.39075040249759,-34.07228612878162,-34.60557916675542,-34.99564791912645,-35.14119907814546,-32.20736965984381,-33.8334278239397,-34.63089519127039,-34.95751955902509,-35.10597813469036,-35.176301946655066,-32.370480350398964,-33.85233230652368,-34.697277872947524,-35.002639728487786,-35.14382317727278,-35.184024292552266,46.8473604889847,0.0,138.04650024522255,1.3325363231708153e-13,26.775501119381367,0.0,18.65235153894168,0.0,0
62,-32.00795262577782,-33.7727553308602,-34.647577225348954,-34.97859293879222,-35.14892577456757,-33.90945138865802,-34.65847239893408,-34.98624348039652,-35.12863934774387,-35.19099083878218,-31.815889087644358,-32.36837864387776,-34.10098948221398,-34.63879763527646,-35.02288002144731,-35.162559337200065,-32.17991819546481,-33.85752606880429,-34.664247745663204,-34.98579131875819,-35.129589868317744,-35.1951791429629,-32.34744397338434,-33.876907365705776,-34.73004936521117,-35.02964978234856,-35.165292453373304,-35.20210412296042,51.59204742291584,1.1072422238457229e-11,139.34399947379256,1.6186144395837833e-12,29.193856763233413,2.2594207669979815e-13,71.54209907859506,0.00012443011302863487,0
63,-31.992752143865367,-33.801650766286116,-34.68750373072231,-35.01231723436625,-35.17479136495826,-33.94134425298283,-34.69810843821629,-35.019721469827225,-35.15639439494548,-35.2129527641053,-31.796186119362087,-32.360854777843656,-34.13619986461682,-34.67825122509773,-35.05509460284546,-35.187162140234236,-32.168632608489006,-33.88841160447719,-34.703845791863046,-35.01928735903353,-35.15728702136878,-35.21630192488208,-32.33940664959576,-33.908191348463326,-34.768965055795235,-35.06159093983571,-35.19010381438811,-35.22205665393984,54.524432135792956,6.323101101624e-11,140.08777656465247,1.6688566765078655e-15,31.868507267758748,0.0,84.11961586978003,0.0003122452947253594,0
64,-31.982274494953728,-33.83393824153272,-34.732181888130725,-35.049563266517914,-35.202163409766285,-33.97684486532182,-34.74244863661882,-35.05666143148121,-35.18629847064146,-35.23505625161444,-31.781689449548075,-32.35728623384442,-34.175407727547736,-34.722358594104975,-35.09048276916316,-35.21283010052429,-32.16168095058977,-33.92288700825357,-34.74814593553158,-35.05624834255118,-35.187117208754,-35.23720594656945,-32.335361189212094,-33.94305223019698,-34.8124973554721,-35.096650079803794,-35.21611366353003,-35.24129609435893,56.50060744821231,3.4142546039847217e-11,140.38739491096857,1.9714827041466203e-15,34.573402682025716,0.0,86.0794765756679,0.0005241527173702692,0
