,Su,Sg,Sr,Si,Sz,a_fwhm,a_height,b_fwhm,b_height,g_fwhm,g_height,d_fwhm,d_height,is_mpms
802,18.653,18.217,18.186,18.230999999999998,18.442,42.33329346780942,0.3966113797465481,43.13864921356105,0.45091060793151855,31.421987044471166,0.47905858844613314,24.84638370065826,0.4860665952314773,0
803,18.912,18.531,18.525,18.602999999999998,18.779,39.49563964968331,0.4138933120521924,35.92490740289132,0.47341233141774114,28.772927519376438,0.5103550180343527,26.975321373066734,0.4751493679228584,0
804,18.401,18.102,18.051,18.092,18.215,31.05387393167461,0.45718137882121657,25.184026855090593,0.4507523141942665,19.760354003526466,0.4506013370879495,16.80300847265914,0.39278567810646414,0
805,15.912050012633207,15.070850009843706,14.88175000680983,14.821100005060433,14.813850003764035,7.7561479072288595,0.39515292139465763,6.198289598531158,0.4501490132167678,6.341703969265145,0.45106174978108804,6.887628537871487,0.4662216410077601,1
806,16.95083000284247,16.019910002214832,15.756450001532212,15.707060001138597,15.675110000846907,7.516307298719346,0.4103709894420452,6.113594042558893,0.4418311119818004,6.80157758750838,0.4311370178517437,5.0822828035525,0.4774804854343277,1
807,16.523660005684942,15.741820004429668,15.500900003064423,15.437120002277197,15.433220001693815,7.099322594488183,0.40322154011834505,5.046725503331827,0.4431256602904417,5.042155658526381,0.43654747827110646,6.504212554646054,0.4430346851397632,1
808,16.252660005684945,15.374820004429669,15.176900003064423,15.093120002277196,15.105220001693814,9.165053162558262,0.33515535806412655,6.50442351302841,0.4202477635348709,7.088515379902259,0.42455101134703105,7.469133086622242,0.4601659600896621,1
809,16.545,15.679,15.487,15.399000000000001,15.364,7.660482640771061,0.40610195789462084,10.503819861863946,0.38708624811164394,6.3117131556517325,0.4547889134705799,7.833769906776361,0.43833340022428585,1
810,15.869000000000002,14.932,14.759,14.675999999999998,14.668,7.603150622785611,0.3980197915947574,7.304937898661988,0.43115348837952117,7.4576457918529115,0.4323650389244378,8.29879845935343,0.44557363909275116,1
811,15.732999999999999,14.850999999999999,14.55,14.425999999999998,14.423,6.858819205092608,0.3652407930505832,5.17149032575196,0.4151321771033847,5.855784171280557,0.3890367625348845,6.103614048203647,0.3773456370741781,1
812,16.02,15.154000000000002,14.933,14.857000000000001,14.835,8.3308673952109,0.3966994069216835,7.055375777600057,0.4417926012933436,6.955524126101588,0.4545182625385075,8.075175774724748,0.4692918144910323,1
813,16.073,15.192,14.862,14.754000000000001,14.727,7.797806412133559,0.3988554994213299,5.36468012103469,0.4362197292894476,6.392398400431926,0.4326123533066718,6.710875432214628,0.4389222381027358,1
814,17.23,16.404,16.133,16.054000000000002,16.047,7.434349133408942,0.3929435220959993,5.946513240931543,0.4499490095582084,6.026988191253757,0.4530558339922005,6.483828203493232,0.4580136757636823,1
815,16.352320011369883,15.434640008859336,15.080800006128849,14.943240004554392,14.89544000338763,6.5192397889363765,0.38287698612128707,7.450100540555603,0.2836041643061859,9.647449956901033,0.22576759148214284,5.5266114321353985,0.38326789801902206,1
816,19.94571000252664,19.541670001968743,19.465650001361965,19.44822000101209,19.57507000075281,15.912017437287323,0.4442700609293276,13.932563213186711,0.4555026860299244,9.500048378700548,0.3721029501182535,10.999025676602855,0.21962723361207043,0
817,19.08771000252664,18.69667000196874,18.653650001361967,18.746220001012087,18.748070000752808,27.189754689891743,0.39889906878874154,15.624523365468267,0.35969357906282207,11.35330818473146,0.3666469080365427,14.404549480078014,0.2619382854420789,0
818,19.63261000094749,19.061970000738278,18.866150000510736,18.853020000379534,18.883370000282305,13.432030052140156,0.3940468749957569,9.485005804298211,0.40702285926617177,13.233266475705804,0.3209609318979231,10.671501681841914,0.284308644526712,0
819,20.073,19.613,19.538,19.525,19.694000000000003,27.005266636038982,0.4742101209504956,12.720931094605797,0.5224343903092626,14.382753598099907,0.4226460656330524,14.140621611819844,0.3880909470777432,0
820,19.798,19.421,19.348,19.408,19.476,28.741908532525592,0.48204332149837126,15.095260956726953,0.5332967875648273,17.08048461584074,0.4732939089249018,12.003062642028016,0.4718974331394665,0
821,18.927,18.2,17.972,17.852,17.862000000000002,13.837188471044684,0.40103755413990616,7.479422089841988,0.36968376995069824,6.612259098609342,0.27588734622040817,7.819626784664277,0.2175457132846081,0
822,18.752,18.372,18.371,18.546,18.59,46.685155772015065,0.42271545972104363,37.641750111106205,0.4913401452859449,29.235380986404298,0.5309132528275915,25.046431713044157,0.4968814257417336,0
823,18.67261000094749,18.26397000073828,18.098150000510735,18.161020000379533,18.255370000282305,23.628371195900264,0.36243299189834693,11.669965660694935,0.48739342547188513,10.625402216247611,0.4294354913288127,12.390822799236084,0.3533242679126979,0
824,19.253,18.826,18.822,18.909000000000002,19.067999999999998,53.945649057897754,0.3975597548336872,41.33542529855548,0.45287722035313244,26.214175800734285,0.5166086160100876,23.50530172157901,0.4761569981222352,0
825,19.47283000284247,19.078910002214833,18.99945000153221,19.030060001138597,19.08211000084691,24.63930231232168,0.41627465304881783,11.976269805817385,0.5101949089256242,14.566359894260092,0.34354490260470527,10.009822797027779,0.4833283641647679,0
826,17.15044000378996,16.87388000295311,16.901600002042947,17.01608000151813,17.186480001129212,49.191413632437175,0.3941373418059874,38.827058986074874,0.48184235026146927,28.461999691005268,0.5187196853716489,22.673346414684804,0.5171029075856124,0
827,19.01,18.643,18.611,18.722,18.812,43.05906369021119,0.3998625502768931,40.10108509447012,0.43661164444036216,21.784547260775987,0.5281564235568976,22.74738499391548,0.4981128309393987,0
828,19.11,18.657,18.613,18.678,18.694000000000003,57.265305141879836,0.3565290882437391,36.805533238089055,0.4776668239259743,30.997757084118565,0.444811432880852,28.974730026200675,0.47194925125037324,0
829,15.777760015159846,14.897520011812446,14.620400008171796,14.513320006072522,14.475920004516839,6.76412352723024,0.3798085688449183,5.620047448852308,0.3866410610293599,5.9903833347000415,0.3791741944038351,5.884962985527855,0.3837246349943262,1
830,16.792100025266407,15.887700019687415,15.52750001361966,15.405200010120868,15.365700007528067,6.494998924069395,0.3826929232491351,4.846347224546715,0.4212575293022154,4.6136506572896,0.43253634751399894,5.550933246226515,0.42469297451650273,1
831,18.332369992420077,18.025489994093775,18.195549995914103,18.37933999696374,18.583289997741577,65.79471789816364,0.40958634820445083,52.62199599390674,0.5056661187825144,38.453596011814874,0.5501806642815784,30.967727009132133,0.529178839424328,0
832,19.249710002526637,18.93767000196874,19.014650001361964,19.10522000101209,19.34507000075281,69.29224675418499,0.357153834619422,43.6966469809789,0.49703128986724343,33.48604927654743,0.5207656805673057,26.228185075658864,0.5300891291094538,0
